Country Name,Country Code,Classification Name,Classification Code,Series Name,Series Code,2011 [YR2011],2017 [YR2017]
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,1101150:Oils and fats,1101150,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,1101160:Fruit,1101160,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,1101170:Vegetables,1101170,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,1101190:Food products n.e.c. (Class),1101190,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,1101200:NON-ALCOHOLIC BEVERAGES,1101200,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,"1102000:ALCOHOLIC BEVERAGES, TOBACCO AND NARCOTICS",1102000,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,1102100:ALCOHOLIC BEVERAGES,1102100,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,1102200:TOBACCO,1102200,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,1103000:CLOTHING AND FOOTWEAR,1103000,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,1107000:TRANSPORT,1107000,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,1107100:PURCHASE OF VEHICLES,1107100,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,1107300:TRANSPORT SERVICES,1107300,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,1108000:COMMUNICATION,1108000,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,1111000:RESTAURANTS AND HOTELS,1111000,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,1113000:NET PURCHASES ABROAD,1113000,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,1300000:INDIVIDUAL CONSUMPTION EXPENDITURE BY GOVERNMENT,1300000,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,1400000:COLLECTIVE CONSUMPTION EXPENDITURE BY GOVERNMENT,1400000,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,1500000:GROSS CAPITAL FORMATION,1500000,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,1501000:GROSS FIXED CAPITAL FORMATION,1501000,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,1501100:MACHINERY AND EQUIPMENT,1501100,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,1501200:CONSTRUCTION,1501200,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,1501300:OTHER PRODUCTS,1501300,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,1502000:CHANGES IN INVENTORIES,1502000,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,1503000:ACQUISITIONS LESS DISPOSALS OF VALUABLES (Category),1503000,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,1600000:BALANCE OF EXPORTS AND IMPORTS,1600000,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,9080000:ACTUAL HEALTH,9080000,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,0.0862564725209754,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,9110000:ACTUAL RECREATION AND CULTURE,9110000,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,9120000:ACTUAL EDUCATION,9120000,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,9140000:ACTUAL MISCELLANEOUS GOODS AND SERVICES,9140000,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,9250000:DOMESTIC ABSORPTION,9250000,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,9260000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS WITHOUT HOUSING,9260000,..,..
Nauru,NRU,"Expenditure, market exchange rate-based (US$, billions)",CD,9270000:GENERAL GOVERNMENT FINAL CONSUMPTION EXPENDITURE,9270000,..,..
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1000000:GROSS DOMESTIC PRODUCT,1000000,19.4646815315404,24.9846859313503
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101000:FOOD AND NON-ALCOHOLIC BEVERAGES,1101000,8.75431025942682,11.4995416295461
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101100:FOOD,1101100,8.63587398052783,11.3341656177639
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101110:Bread and cereals,1101110,3.57836224952197,4.02977792126894
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101120:Meat,1101120,1.22132641996915,1.58891555899419
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101130:Fish and seafood,1101130,0.207900650081369,0.291661995690021
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,"1101140:Milk, cheese and eggs",1101140,0.900043878926032,1.34959911657129
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101150:Oils and fats,1101150,0.627790824026955,0.910685309215692
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101160:Fruit,1101160,0.343466227736486,0.521277513268327
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101170:Vegetables,1101170,1.14144899894527,1.73589725005616
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,0.306489790459057,0.4498196189468
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101190:Food products n.e.c. (Class),1101190,0.309044940861537,0.456531333752401
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101200:NON-ALCOHOLIC BEVERAGES,1101200,0.118436278898981,0.165376011782307
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,"1102000:ALCOHOLIC BEVERAGES, TOBACCO AND NARCOTICS",1102000,0.512539421885873,0.760624761444468
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1102100:ALCOHOLIC BEVERAGES,1102100,0.332982909499477,0.501670449457311
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1102200:TOBACCO,1102200,0.0280468539938155,0.0418621586291047
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1103000:CLOTHING AND FOOTWEAR,1103000,0.382942076933144,0.577624966727882
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,0.266230475291773,0.36662973829283
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1107000:TRANSPORT,1107000,0.459595371059123,0.591851040740425
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1107100:PURCHASE OF VEHICLES,1107100,0.263457764014661,0.355817494750577
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1107300:TRANSPORT SERVICES,1107300,0.111939516059455,0.132936279265606
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1108000:COMMUNICATION,1108000,0.207063933458604,0.241042790579039
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1111000:RESTAURANTS AND HOTELS,1111000,0.302413959296702,0.348466286152633
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1113000:NET PURCHASES ABROAD,1113000,-0.0523535775255213,-0.0651555588926699
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1300000:INDIVIDUAL CONSUMPTION EXPENDITURE BY GOVERNMENT,1300000,0.638441651112443,0.512959431253313
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1400000:COLLECTIVE CONSUMPTION EXPENDITURE BY GOVERNMENT,1400000,1.22561955166314,2.32202289100275
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1500000:GROSS CAPITAL FORMATION,1500000,7.39406179404411,11.4275076005567
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1501000:GROSS FIXED CAPITAL FORMATION,1501000,4.16828313319864,7.94841478140966
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1501100:MACHINERY AND EQUIPMENT,1501100,0.907198232810528,1.68314972718982
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1501200:CONSTRUCTION,1501200,2.31879455389135,4.74834049605575
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1501300:OTHER PRODUCTS,1501300,0.942290346496754,1.51692455816408
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1502000:CHANGES IN INVENTORIES,1502000,3.22291791354072,3.47503979131426
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1503000:ACQUISITIONS LESS DISPOSALS OF VALUABLES (Category),1503000,0.00286074730475831,0.00405302783280191
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,1600000:BALANCE OF EXPORTS AND IMPORTS,1600000,-4.67545835685046,-8.44226835964123
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,15.5204585426836,19.677423799432
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,1.74397250730041,2.42675425043847
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,9080000:ACTUAL HEALTH,9080000,0.640995500965357,0.799735299940021
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,14.8820168915712,19.1644643681787
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,9110000:ACTUAL RECREATION AND CULTURE,9110000,0.613749467588863,0.656011206289508
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,9120000:ACTUAL EDUCATION,9120000,0.818007819265395,0.868716326467584
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,9140000:ACTUAL MISCELLANEOUS GOODS AND SERVICES,9140000,0.870991327737075,0.605581061705761
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,9250000:DOMESTIC ABSORPTION,9250000,24.1401398883908,33.4269542909915
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,9260000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS WITHOUT HOUSING,9260000,13.5425122805631,17.3059969861355
Nepal,NPL,"Expenditure, market exchange rate-based (US$, billions)",CD,9270000:GENERAL GOVERNMENT FINAL CONSUMPTION EXPENDITURE,9270000,1.86406120277557,2.83498232225606
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1000000:GROSS DOMESTIC PRODUCT,1000000,905.299728000003,833.883536222594
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1101000:FOOD AND NON-ALCOHOLIC BEVERAGES,1101000,45.2071195005877,41.8452177011297
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1101100:FOOD,1101100,41.133155547242,38.3725199011297
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1101110:Bread and cereals,1101110,9.33563078033998,8.2942574
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1101120:Meat,1101120,9.13386438855136,8.0570204
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1101130:Fish and seafood,1101130,1.36228088640172,1.3804934
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,"1101140:Milk, cheese and eggs",1101140,5.61797768908875,4.7842795
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1101150:Oils and fats,1101150,0.83711588225544,1.2031305011297
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1101160:Fruit,1101160,2.91344945873267,2.9168854
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1101170:Vegetables,1101170,5.54499835588854,5.5637725
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,3.41142608527445,2.993705
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1101190:Food products n.e.c. (Class),1101190,2.97641202070913,3.1789758
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1101200:NON-ALCOHOLIC BEVERAGES,1101200,4.07396395334563,3.4726978
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,"1102000:ALCOHOLIC BEVERAGES, TOBACCO AND NARCOTICS",1102000,12.8000026563671,11.6449476
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1102100:ALCOHOLIC BEVERAGES,1102100,5.03271205617039,4.2454126
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1102200:TOBACCO,1102200,6.72411542563091,5.603312
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1103000:CLOTHING AND FOOTWEAR,1103000,21.7020503394593,19.4703795
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,22.8711506394099,20.6746397011297
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1107000:TRANSPORT,1107000,55.6088209340058,43.2573427022594
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1107100:PURCHASE OF VEHICLES,1107100,15.4644638032598,10.8394715011297
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1107300:TRANSPORT SERVICES,1107300,7.91754216998075,8.0954302011297
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1108000:COMMUNICATION,1108000,13.7558888245564,9.9040799
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1111000:RESTAURANTS AND HOTELS,1111000,28.679446980314,30.7413964
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1113000:NET PURCHASES ABROAD,1113000,3.49156025506277,0.7399535
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1300000:INDIVIDUAL CONSUMPTION EXPENDITURE BY GOVERNMENT,1300000,159.038784,136.66884660113
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1400000:COLLECTIVE CONSUMPTION EXPENDITURE BY GOVERNMENT,1400000,74.407968,66.1021361
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1500000:GROSS CAPITAL FORMATION,1500000,181.41936,171.7189188
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1501000:GROSS FIXED CAPITAL FORMATION,1501000,182.30328,167.952499
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1501100:MACHINERY AND EQUIPMENT,1501100,38.9569423818652,39.8411299
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1501200:CONSTRUCTION,1501200,90.627386307572,77.9707643
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1501300:OTHER PRODUCTS,1501300,52.7189513105628,50.1406048
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1502000:CHANGES IN INVENTORIES,1502000,1.215216,3.5370907
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1503000:ACQUISITIONS LESS DISPOSALS OF VALUABLES (Category),1503000,-2.099136,0.2293291
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,1600000:BALANCE OF EXPORTS AND IMPORTS,1600000,77.261568,89.686883
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,572.210832000003,506.375598322594
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,92.1002572442326,91.0007241033891
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,9080000:ACTUAL HEALTH,9080000,77.8852764579847,69.0890629135562
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,413.172048000003,369.706751721464
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,9110000:ACTUAL RECREATION AND CULTURE,9110000,55.2257203573021,43.4663372
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,9120000:ACTUAL EDUCATION,9120000,43.5577819897659,37.5580062011298
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,9140000:ACTUAL MISCELLANEOUS GOODS AND SERVICES,9140000,99.325755820954,86.9835109000001
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,9250000:DOMESTIC ABSORPTION,9250000,828.038160000003,744.196653222594
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,9260000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS WITHOUT HOUSING,9260000,346.770871557775,298.666696920335
Netherlands,NLD,"Expenditure, market exchange rate-based (US$, billions)",CD,9270000:GENERAL GOVERNMENT FINAL CONSUMPTION EXPENDITURE,9270000,233.446752,202.77098270113
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1000000:GROSS DOMESTIC PRODUCT,1000000,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101000:FOOD AND NON-ALCOHOLIC BEVERAGES,1101000,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101100:FOOD,1101100,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101110:Bread and cereals,1101110,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101120:Meat,1101120,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101130:Fish and seafood,1101130,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,"1101140:Milk, cheese and eggs",1101140,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101150:Oils and fats,1101150,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101160:Fruit,1101160,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101170:Vegetables,1101170,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101190:Food products n.e.c. (Class),1101190,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101200:NON-ALCOHOLIC BEVERAGES,1101200,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,"1102000:ALCOHOLIC BEVERAGES, TOBACCO AND NARCOTICS",1102000,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1102100:ALCOHOLIC BEVERAGES,1102100,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1102200:TOBACCO,1102200,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1103000:CLOTHING AND FOOTWEAR,1103000,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1107000:TRANSPORT,1107000,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1107100:PURCHASE OF VEHICLES,1107100,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1107300:TRANSPORT SERVICES,1107300,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1108000:COMMUNICATION,1108000,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1111000:RESTAURANTS AND HOTELS,1111000,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1113000:NET PURCHASES ABROAD,1113000,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1300000:INDIVIDUAL CONSUMPTION EXPENDITURE BY GOVERNMENT,1300000,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1400000:COLLECTIVE CONSUMPTION EXPENDITURE BY GOVERNMENT,1400000,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1500000:GROSS CAPITAL FORMATION,1500000,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1501000:GROSS FIXED CAPITAL FORMATION,1501000,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1501100:MACHINERY AND EQUIPMENT,1501100,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1501200:CONSTRUCTION,1501200,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1501300:OTHER PRODUCTS,1501300,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1502000:CHANGES IN INVENTORIES,1502000,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1503000:ACQUISITIONS LESS DISPOSALS OF VALUABLES (Category),1503000,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,1600000:BALANCE OF EXPORTS AND IMPORTS,1600000,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,9080000:ACTUAL HEALTH,9080000,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,9100000:HOUSEHOLDS AND NPISHS FINAL CONSUMPTION EXPENDITURE,9100000,6.02798876516349,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,9110000:ACTUAL RECREATION AND CULTURE,9110000,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,9120000:ACTUAL EDUCATION,9120000,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,9140000:ACTUAL MISCELLANEOUS GOODS AND SERVICES,9140000,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,9250000:DOMESTIC ABSORPTION,9250000,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,9260000:INDIVIDUAL CONSUMPTION EXPENDITURE BY HOUSEHOLDS WITHOUT HOUSING,9260000,..,..
New Caledonia,NCL,"Expenditure, market exchange rate-based (US$, billions)",CD,9270000:GENERAL GOVERNMENT FINAL CONSUMPTION EXPENDITURE,9270000,..,..
New Zealand,NZL,"Expenditure, market exchange rate-based (US$, billions)",CD,1000000:GROSS DOMESTIC PRODUCT,1000000,166.927764097484,200.894836465332
New Zealand,NZL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101000:FOOD AND NON-ALCOHOLIC BEVERAGES,1101000,14.0286473749412,16.3781887467843
New Zealand,NZL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101100:FOOD,1101100,12.4803434614628,14.1698788042096
New Zealand,NZL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101110:Bread and cereals,1101110,1.90733090790818,1.94086847134064
New Zealand,NZL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101120:Meat,1101120,2.30209438557981,2.86286252969656
New Zealand,NZL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101130:Fish and seafood,1101130,0.418033745829113,0.528893169953112
New Zealand,NZL,"Expenditure, market exchange rate-based (US$, billions)",CD,"1101140:Milk, cheese and eggs",1101140,1.39787825146037,1.52498409945631
New Zealand,NZL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101150:Oils and fats,1101150,0.291709432974192,0.295799221475235
New Zealand,NZL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101160:Fruit,1101160,0.880945865961948,1.08366362976946
New Zealand,NZL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101170:Vegetables,1101170,1.14689178776178,1.54816837751029
New Zealand,NZL,"Expenditure, market exchange rate-based (US$, billions)",CD,"1101180:Sugar, jam, honey, chocolate and confectionery",1101180,0.864324245849459,0.92252545441555
New Zealand,NZL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101190:Food products n.e.c. (Class),1101190,3.27113483813794,3.46211385059241
New Zealand,NZL,"Expenditure, market exchange rate-based (US$, billions)",CD,1101200:NON-ALCOHOLIC BEVERAGES,1101200,1.5483039134784,2.20830994257477
New Zealand,NZL,"Expenditure, market exchange rate-based (US$, billions)",CD,"1102000:ALCOHOLIC BEVERAGES, TOBACCO AND NARCOTICS",1102000,5.10865494157366,6.2595869287383
New Zealand,NZL,"Expenditure, market exchange rate-based (US$, billions)",CD,1102100:ALCOHOLIC BEVERAGES,1102100,3.05006729064183,4.13403431654466
New Zealand,NZL,"Expenditure, market exchange rate-based (US$, billions)",CD,1102200:TOBACCO,1102200,2.05858765093183,2.12555261219365
New Zealand,NZL,"Expenditure, market exchange rate-based (US$, billions)",CD,1103000:CLOTHING AND FOOTWEAR,1103000,4.373148251596,4.67239001568957
New Zealand,NZL,"Expenditure, market exchange rate-based (US$, billions)",CD,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,4.81943875161635,5.8603766666408
New Zealand,NZL,"Expenditure, market exchange rate-based (US$, billions)",CD,1107000:TRANSPORT,1107000,11.6193435396359,14.9073827488212
New Zealand,NZL,"Expenditure, market exchange rate-based (US$, billions)",CD,1107100:PURCHASE OF VEHICLES,1107100,2.25804709228171,3.92548932646884
New Zealand,NZL,"Expenditure, market exchange rate-based (US$, billions)",CD,1107300:TRANSPORT SERVICES,1107300,3.48638481859469,4.52797328473617
